timestamp,namespace,pod_name,node_name,failure_type,failure_injected,failure_detected,cpu_usage_cores,memory_usage_bytes,disk_io_read_bytes,disk_io_write_bytes,network_rx_bytes,network_tx_bytes,oom_killed,restart_count,latency_ms,container_ready,pod_scheduled,node_cpu_allocatable_cores,node_memory_allocatable_bytes,will_fail_soon
2025-02-12T17:48:33.528567Z,test,nginx-deployment-8372,node-06,dns_failure,TRUE,FALSE,0.3,737488577,5371472,1134880,1016942,1721091,FALSE,9,167.58,TRUE,TRUE,8,8000000000,FALSE
2025-03-17T03:57:33.528587Z,test,nginx-deployment-9834,node-09,resource_starvation,TRUE,TRUE,0.15,6039575909,8246633,8091582,1243943,3961048,FALSE,8,17.47,FALSE,TRUE,2,32000000000,TRUE
2025-02-24T16:16:33.528606Z,prod,nginx-deployment-2306,node-06,pod_eviction,FALSE,FALSE,1.84,6959678796,3887140,8515870,4141540,4307925,FALSE,0,11.52,TRUE,TRUE,4,32000000000,FALSE
2025-03-25T21:38:33.528625Z,prod,redis-deployment-1664,node-03,node_reboot,TRUE,TRUE,0.31,5555894828,9979122,8847410,4645502,800245,FALSE,6,109.07,TRUE,TRUE,8,32000000000,TRUE
2025-03-19T07:35:33.528648Z,kube-system,worker-deployment-9691,node-10,pod_eviction,FALSE,FALSE,1.7,2662444436,2439077,2378589,2251540,1217076,FALSE,10,30.5,TRUE,TRUE,4,8000000000,FALSE
2025-04-10T09:19:33.528667Z,test,redis-deployment-4351,node-07,oom_kill,FALSE,FALSE,0.19,4518798964,441661,9285603,4762255,4000728,TRUE,10,305.11,TRUE,TRUE,16,32000000000,FALSE
2025-03-10T16:03:33.528686Z,default,api-deployment-5400,node-09,network_loss,FALSE,FALSE,1.21,3958251630,3567949,9128394,181940,2713541,FALSE,5,313.76,TRUE,TRUE,8,16000000000,FALSE
2025-02-04T06:59:33.528705Z,test,db-deployment-5770,node-02,high_latency,FALSE,FALSE,1.86,1020153866,7680153,7310497,4546305,2058207,FALSE,10,349.48,TRUE,TRUE,16,32000000000,FALSE
2025-03-10T07:32:33.528725Z,test,db-deployment-3969,node-01,filesystem_error,FALSE,FALSE,0.87,3810608753,8391354,2406818,743298,4258373,FALSE,5,170.83,FALSE,TRUE,4,8000000000,FALSE
2025-03-15T09:48:33.528744Z,default,worker-deployment-5269,node-04,pod_eviction,TRUE,TRUE,1.01,7421302896,2657772,1033790,2079843,4912035,FALSE,2,334.32,TRUE,TRUE,8,8000000000,FALSE
2025-02-02T19:20:33.528764Z,dev,worker-deployment-2124,node-05,disk_full,TRUE,FALSE,1.87,3660044956,8138344,6353452,1098883,1570094,FALSE,0,121.02,TRUE,TRUE,2,32000000000,FALSE
2025-03-10T22:25:33.528786Z,dev,api-deployment-3514,node-02,memory_leak,FALSE,FALSE,1.92,5217669936,2289192,3176548,58021,2461689,FALSE,1,21.91,TRUE,TRUE,16,16000000000,FALSE
2025-02-13T09:51:33.528804Z,prod,nginx-deployment-9088,node-02,oom_kill,TRUE,TRUE,0.67,7361185382,3260173,3873754,4484473,1722773,TRUE,10,139.67,FALSE,TRUE,2,32000000000,TRUE
2025-02-20T13:07:33.528828Z,test,nginx-deployment-1683,node-02,image_pull_error,TRUE,TRUE,0.38,274731452,3019964,9388290,169140,4009761,FALSE,2,450.3,TRUE,TRUE,8,8000000000,TRUE
2025-02-22T09:55:33.528847Z,dev,db-deployment-9324,node-06,oom_kill,FALSE,FALSE,1.34,5522513053,7807103,4272174,3666689,3516105,TRUE,10,215.53,TRUE,TRUE,8,16000000000,FALSE
2025-02-09T23:12:33.528868Z,test,redis-deployment-9823,node-06,kubelet_down,FALSE,FALSE,0.53,1598893103,1718126,7118581,470447,4769412,FALSE,10,298.95,TRUE,TRUE,8,32000000000,FALSE
2025-04-07T04:02:33.528887Z,test,api-deployment-3477,node-07,memory_leak,FALSE,FALSE,0.2,7480023705,7361270,670165,1915079,2459309,FALSE,2,499.41,TRUE,TRUE,16,32000000000,FALSE
2025-02-07T02:21:33.528907Z,test,nginx-deployment-6825,node-09,pod_stuck,FALSE,FALSE,1.9,5266469348,9292022,3616813,4996974,4647051,FALSE,5,321.59,TRUE,TRUE,8,16000000000,FALSE
2025-03-10T16:16:33.528925Z,kube-system,redis-deployment-9713,node-02,image_pull_error,FALSE,FALSE,0.28,1549532199,5828759,8011448,2105936,3411562,FALSE,2,395,TRUE,TRUE,2,16000000000,FALSE
2025-02-18T02:48:33.528945Z,dev,nginx-deployment-9052,node-07,oom_kill,FALSE,FALSE,1.65,7675132674,1060845,3238251,2562376,3732782,TRUE,7,481.96,TRUE,TRUE,16,32000000000,FALSE
2025-03-05T17:56:33.528964Z,test,redis-deployment-8540,node-06,resource_starvation,TRUE,FALSE,0.87,6897668702,3843584,480228,743540,2031901,FALSE,0,161.9,TRUE,TRUE,2,16000000000,FALSE
2025-04-01T00:20:33.528989Z,default,worker-deployment-6600,node-04,image_pull_error,TRUE,TRUE,1.8,1395385853,7916588,9443291,1475241,2140124,FALSE,4,273.68,TRUE,TRUE,2,32000000000,TRUE
2025-03-21T04:45:33.529012Z,default,api-deployment-5991,node-08,resource_starvation,TRUE,TRUE,1.78,6989796384,6933256,7764224,1308023,4970557,FALSE,8,333.59,TRUE,TRUE,8,8000000000,TRUE
2025-03-17T08:25:33.529031Z,prod,api-deployment-1627,node-10,dns_failure,FALSE,FALSE,0.19,2320999327,5315430,8836625,4788852,699226,FALSE,3,71.29,TRUE,TRUE,2,16000000000,FALSE
2025-04-07T09:26:33.529051Z,default,db-deployment-7387,node-08,oom_kill,TRUE,TRUE,1.61,4878996683,1971011,1649039,1818128,2782628,TRUE,5,387.13,TRUE,TRUE,4,8000000000,TRUE
2025-04-05T22:22:33.529071Z,kube-system,db-deployment-4821,node-04,image_pull_error,TRUE,FALSE,0.18,6478778200,9187969,6891391,1278328,2168863,FALSE,3,187.04,TRUE,TRUE,2,16000000000,FALSE
2025-03-03T01:55:33.529090Z,default,worker-deployment-6034,node-10,pod_stuck,TRUE,TRUE,0.94,892401333,8037183,8880890,3720223,451808,FALSE,7,485.21,TRUE,TRUE,16,32000000000,TRUE
2025-02-08T06:34:33.529109Z,dev,api-deployment-3766,node-10,high_latency,TRUE,TRUE,1.69,2098654899,4713099,3809729,3371582,973514,FALSE,4,372.94,TRUE,TRUE,16,16000000000,TRUE
2025-02-04T21:50:33.529129Z,dev,db-deployment-6938,node-06,high_latency,FALSE,FALSE,0.95,5527937913,4176195,2023350,3282140,3467594,FALSE,5,403.98,TRUE,TRUE,2,8000000000,FALSE
2025-04-03T00:44:33.529148Z,default,db-deployment-6964,node-08,resource_starvation,FALSE,FALSE,1.24,422631946,4886526,8303560,2170965,4383097,FALSE,4,230.41,TRUE,TRUE,4,16000000000,FALSE
2025-03-09T12:33:33.529181Z,default,api-deployment-4497,node-08,filesystem_error,FALSE,FALSE,1.45,2116667847,488579,285242,3455527,933561,FALSE,1,416.59,TRUE,TRUE,16,8000000000,FALSE
2025-02-10T17:36:33.529210Z,test,worker-deployment-1817,node-05,container_crash,FALSE,FALSE,0.79,111571509,3391660,376958,1566977,22792,FALSE,9,329.58,TRUE,TRUE,2,16000000000,FALSE
2025-04-09T06:59:33.529230Z,prod,worker-deployment-2381,node-01,kubelet_down,FALSE,FALSE,0.26,2974688793,9452900,9521764,2109918,4743798,FALSE,1,68.59,TRUE,TRUE,8,8000000000,FALSE
2025-03-27T12:09:33.529248Z,default,redis-deployment-4825,node-05,resource_starvation,FALSE,FALSE,0.94,3670118713,7485534,759430,3542127,1676183,FALSE,1,15,TRUE,TRUE,2,16000000000,FALSE
2025-02-10T13:06:33.529267Z,prod,nginx-deployment-7614,node-02,disk_full,FALSE,FALSE,0.77,4307994999,3470559,4403581,3179044,898422,FALSE,9,92.24,TRUE,TRUE,8,16000000000,FALSE
2025-03-28T22:34:33.529287Z,kube-system,api-deployment-3088,node-09,container_crash,FALSE,FALSE,1.84,4302383884,1549895,9981927,3511140,1295166,FALSE,2,180.92,TRUE,TRUE,16,32000000000,FALSE
2025-03-08T08:00:33.529306Z,dev,db-deployment-1090,node-08,filesystem_error,TRUE,TRUE,1.04,3240989071,173244,9909015,842218,2236333,FALSE,4,208.59,TRUE,TRUE,4,16000000000,TRUE
2025-03-29T00:38:33.529326Z,dev,db-deployment-5850,node-10,memory_leak,TRUE,TRUE,1.58,7591111146,8919365,9001907,1277804,4924369,FALSE,0,273.02,TRUE,TRUE,4,8000000000,TRUE
2025-04-05T06:18:33.529353Z,prod,worker-deployment-4074,node-03,oom_kill,TRUE,TRUE,0.47,5176064654,3625979,8977681,27959,1886316,TRUE,0,234.93,TRUE,TRUE,4,16000000000,FALSE
2025-02-02T01:10:33.529374Z,test,db-deployment-5604,node-03,high_latency,TRUE,TRUE,0.14,2250757794,9308470,6574026,4946167,1208215,FALSE,10,12.12,TRUE,TRUE,16,32000000000,TRUE
2025-02-12T08:20:33.529398Z,kube-system,redis-deployment-5430,node-09,kubelet_down,FALSE,FALSE,1.3,3979125649,3379680,8354567,4085332,2973112,FALSE,0,493.92,FALSE,TRUE,16,16000000000,FALSE
2025-03-28T02:53:33.529417Z,test,worker-deployment-2320,node-06,image_pull_error,FALSE,FALSE,0.41,4981998881,536067,4060005,3923362,4380586,FALSE,2,197.23,TRUE,TRUE,16,16000000000,FALSE
2025-02-01T06:56:33.529440Z,kube-system,db-deployment-8413,node-06,memory_leak,TRUE,TRUE,0.21,4997070335,2440420,6975483,1503335,2649864,FALSE,0,5.2,TRUE,TRUE,2,16000000000,TRUE
2025-02-16T01:34:33.529460Z,prod,db-deployment-1067,node-08,high_latency,TRUE,TRUE,1.19,7157237096,3069667,806220,3200272,2180069,FALSE,9,322.19,TRUE,TRUE,2,32000000000,TRUE
2025-03-01T20:39:33.529479Z,dev,api-deployment-7295,node-07,memory_leak,TRUE,FALSE,1.79,259272284,1191898,776043,3794709,168753,FALSE,6,412.41,TRUE,TRUE,16,32000000000,FALSE
2025-02-14T21:56:33.529499Z,default,api-deployment-6752,node-10,image_pull_error,FALSE,FALSE,1.99,5605924489,1108157,2761572,3165847,2032127,FALSE,10,469.64,FALSE,TRUE,8,32000000000,FALSE
2025-03-20T15:21:33.529519Z,dev,nginx-deployment-1789,node-03,cpu_throttle,TRUE,TRUE,1.7,4812198697,2554291,8245984,183456,3434713,FALSE,4,375.27,TRUE,TRUE,2,16000000000,TRUE
2025-04-04T03:26:33.529538Z,prod,redis-deployment-5167,node-04,kubelet_down,FALSE,FALSE,1.65,163848464,7116970,1946920,3018311,670937,FALSE,10,383.73,TRUE,TRUE,8,16000000000,FALSE
2025-03-18T04:22:33.529557Z,prod,nginx-deployment-5380,node-06,pod_stuck,FALSE,FALSE,0.62,2542234260,6190802,2727024,4876258,3303034,FALSE,4,25.83,FALSE,TRUE,2,8000000000,FALSE
2025-02-17T03:21:33.529578Z,dev,nginx-deployment-6163,node-02,pod_stuck,FALSE,FALSE,1.65,5160163222,7297076,2161711,1986297,3992204,FALSE,7,469.96,TRUE,TRUE,4,32000000000,FALSE
2025-03-22T09:17:33.529597Z,default,db-deployment-7152,node-10,cpu_throttle,FALSE,FALSE,0.65,7609447949,4616703,5439412,486424,1350304,FALSE,9,71.32,TRUE,TRUE,16,8000000000,FALSE
2025-02-06T11:58:33.529617Z,test,api-deployment-7651,node-07,filesystem_error,TRUE,TRUE,1.63,5460921154,8572670,9757429,304081,4022626,FALSE,8,138.04,TRUE,TRUE,4,32000000000,TRUE
2025-02-23T02:13:33.529636Z,kube-system,nginx-deployment-7186,node-10,node_reboot,TRUE,FALSE,0.36,7176755321,8494716,9109399,1288086,633873,FALSE,10,129.57,TRUE,TRUE,8,8000000000,FALSE
2025-02-22T20:55:33.529656Z,dev,api-deployment-7193,node-07,cpu_throttle,TRUE,FALSE,0.64,3345491280,6858404,3361224,4301112,2698254,FALSE,2,440.26,TRUE,TRUE,8,16000000000,FALSE
2025-02-15T13:46:33.529675Z,prod,api-deployment-5871,node-09,network_loss,TRUE,FALSE,1.03,4454279940,8039978,4156439,3992113,326214,FALSE,3,292.61,TRUE,TRUE,8,8000000000,FALSE
2025-02-21T23:13:33.529693Z,default,api-deployment-2504,node-05,resource_starvation,TRUE,TRUE,1.47,679187270,3765138,8397507,68592,1407167,FALSE,4,113.38,FALSE,TRUE,4,16000000000,TRUE
2025-02-05T07:10:33.529712Z,test,db-deployment-4605,node-07,kubelet_down,FALSE,FALSE,1.31,1967955866,815703,4683286,4482548,1034211,FALSE,8,159.73,TRUE,TRUE,4,8000000000,FALSE
2025-04-10T18:31:33.529735Z,test,db-deployment-6223,node-09,filesystem_error,FALSE,FALSE,1.23,4544477988,9398897,7578876,1520322,2001826,FALSE,1,21.41,TRUE,TRUE,8,8000000000,FALSE
2025-02-20T11:37:33.529754Z,test,redis-deployment-9184,node-02,disk_full,FALSE,FALSE,0.26,2493499545,9574003,7052193,1381141,4247344,FALSE,0,3.46,TRUE,TRUE,2,16000000000,FALSE
2025-02-06T01:11:33.529773Z,dev,redis-deployment-1478,node-07,pod_stuck,TRUE,TRUE,1.62,7318897017,2651651,6528757,976192,3942894,FALSE,10,323.39,TRUE,TRUE,16,32000000000,TRUE
2025-02-19T08:41:33.529792Z,kube-system,nginx-deployment-7779,node-09,cpu_throttle,TRUE,TRUE,1.58,5298184415,329074,1988621,824314,1412380,FALSE,8,374.98,TRUE,TRUE,4,16000000000,TRUE
2025-04-09T12:35:33.529812Z,default,redis-deployment-2091,node-04,disk_full,TRUE,TRUE,1.49,2467654755,7370847,5994350,3922150,2236822,FALSE,3,77.69,TRUE,TRUE,2,16000000000,TRUE
2025-03-27T09:06:33.529831Z,kube-system,db-deployment-2117,node-09,cpu_throttle,TRUE,TRUE,0.75,3154306391,1561207,4580893,1563606,2468789,FALSE,4,454.03,TRUE,TRUE,8,8000000000,FALSE
2025-03-17T01:36:33.529855Z,test,db-deployment-8010,node-01,network_loss,FALSE,FALSE,0.92,1459072380,9001381,7944329,4679966,4596410,FALSE,10,297.97,TRUE,TRUE,4,32000000000,FALSE
2025-04-07T03:33:33.529877Z,dev,nginx-deployment-4997,node-03,oom_kill,FALSE,FALSE,0.92,5692375351,4667328,6688597,1880422,3241679,TRUE,6,283.99,TRUE,TRUE,16,32000000000,FALSE
2025-02-09T21:10:33.529898Z,test,db-deployment-6337,node-09,node_reboot,TRUE,TRUE,0.82,2954043345,958292,7551381,1613461,3742999,FALSE,6,18.62,TRUE,TRUE,16,16000000000,TRUE
2025-03-28T18:56:33.529917Z,dev,nginx-deployment-3819,node-10,kubelet_down,FALSE,FALSE,0.83,2420166256,220424,5890657,884275,1083739,FALSE,2,337.31,TRUE,TRUE,4,32000000000,FALSE
2025-02-16T09:49:33.529938Z,kube-system,worker-deployment-3211,node-02,dns_failure,FALSE,FALSE,0.88,7553827573,5039440,4297575,3832466,4572567,FALSE,7,16.05,TRUE,TRUE,8,8000000000,FALSE
2025-03-12T13:38:33.529957Z,prod,redis-deployment-8904,node-02,container_crash,TRUE,TRUE,0.94,5858527433,5249624,9286364,4335916,4149925,FALSE,3,19.37,FALSE,TRUE,8,16000000000,TRUE
2025-04-04T19:34:33.529976Z,kube-system,db-deployment-8760,node-08,kubelet_down,FALSE,FALSE,1.24,6803594286,8512377,8306086,25437,2963130,FALSE,6,416.65,TRUE,TRUE,2,16000000000,FALSE
2025-02-19T01:31:33.529995Z,test,nginx-deployment-6405,node-07,node_reboot,FALSE,FALSE,0.46,3904135831,2204271,371401,354483,1412470,FALSE,6,370.62,TRUE,TRUE,2,16000000000,FALSE
2025-02-08T23:09:33.530014Z,kube-system,api-deployment-3306,node-01,high_latency,FALSE,FALSE,1.83,5839641872,3413169,4537030,1881595,5316,FALSE,0,396.96,TRUE,TRUE,16,8000000000,FALSE
2025-02-27T18:23:33.530033Z,test,worker-deployment-9771,node-03,container_crash,TRUE,FALSE,1.44,5696530658,9017932,9460366,1206447,3952913,FALSE,1,433.75,TRUE,TRUE,4,32000000000,FALSE
2025-03-17T01:16:33.530055Z,default,db-deployment-4848,node-03,pod_stuck,FALSE,FALSE,0.91,5885742990,3941226,4849999,812501,4326520,FALSE,4,29.03,TRUE,TRUE,4,16000000000,FALSE
2025-02-06T22:27:33.530074Z,kube-system,redis-deployment-7630,node-07,container_crash,TRUE,TRUE,1.23,7251107040,3380152,114291,3128080,2174121,FALSE,9,254.76,TRUE,TRUE,4,8000000000,TRUE
2025-02-01T07:20:33.530093Z,default,db-deployment-1662,node-09,filesystem_error,TRUE,TRUE,1.68,3611311582,1847309,9431651,2714661,71572,FALSE,7,217.45,TRUE,TRUE,8,32000000000,TRUE
2025-02-13T14:31:33.530116Z,test,nginx-deployment-7140,node-10,kubelet_down,TRUE,TRUE,0.23,3951365458,9833395,5805871,3034679,2944418,FALSE,10,443.43,TRUE,TRUE,2,8000000000,TRUE
2025-02-10T12:31:33.530136Z,prod,api-deployment-4894,node-07,container_crash,TRUE,FALSE,1.19,6684302180,8647979,9233434,2535412,1375567,FALSE,10,491.5,TRUE,TRUE,4,8000000000,FALSE
2025-04-02T17:16:33.530155Z,default,api-deployment-3355,node-04,network_loss,TRUE,FALSE,1.22,2386816551,2759883,9412521,1714633,2937740,FALSE,9,380.63,TRUE,TRUE,8,8000000000,FALSE
2025-02-26T13:29:33.530183Z,kube-system,nginx-deployment-4453,node-03,filesystem_error,TRUE,TRUE,1.52,6324009065,3399802,5660417,3483410,3824917,FALSE,5,278.55,FALSE,TRUE,16,32000000000,TRUE
2025-03-17T21:28:33.530203Z,test,redis-deployment-4526,node-05,filesystem_error,FALSE,FALSE,1.98,2599882426,8726982,5890796,2782844,3416090,FALSE,10,393.12,TRUE,TRUE,16,16000000000,FALSE
2025-02-16T22:09:33.530224Z,dev,worker-deployment-2037,node-01,memory_leak,FALSE,FALSE,0.36,5155769175,3640772,5564852,527177,2726421,FALSE,5,205.68,TRUE,TRUE,4,16000000000,FALSE
2025-02-08T22:09:33.530257Z,dev,db-deployment-5275,node-10,image_pull_error,TRUE,FALSE,0.46,1749183429,8911632,9653352,1114729,1973715,FALSE,3,274.57,TRUE,TRUE,2,16000000000,FALSE
2025-02-06T16:26:33.530278Z,prod,redis-deployment-9066,node-03,image_pull_error,TRUE,TRUE,1.98,1753705127,3995116,3623479,2958420,3444157,FALSE,3,407.62,TRUE,TRUE,16,16000000000,TRUE
2025-02-25T16:04:33.530304Z,test,worker-deployment-4221,node-05,dns_failure,FALSE,FALSE,1.25,2548711578,7190351,6161868,636091,4147645,FALSE,4,304.94,TRUE,TRUE,8,16000000000,FALSE
2025-04-11T14:57:33.530327Z,kube-system,worker-deployment-6655,node-02,kubelet_down,FALSE,FALSE,1.64,7650822584,1534254,8669529,809491,1625602,FALSE,6,226.57,FALSE,TRUE,4,32000000000,FALSE
2025-02-22T07:57:33.530347Z,test,api-deployment-5046,node-09,kubelet_down,TRUE,FALSE,1.76,6978469800,5489449,7210930,3195865,995231,FALSE,5,362.25,TRUE,TRUE,16,16000000000,FALSE
2025-03-21T08:33:33.530366Z,kube-system,nginx-deployment-3349,node-08,dns_failure,TRUE,TRUE,0.23,6859695867,3792277,8352514,3182592,592361,FALSE,1,322.36,TRUE,TRUE,16,8000000000,TRUE
2025-02-07T09:42:33.530385Z,kube-system,worker-deployment-4297,node-10,image_pull_error,TRUE,TRUE,0.53,946379808,6178891,8534345,423026,4433972,FALSE,1,96.67,TRUE,TRUE,16,8000000000,TRUE
2025-04-03T10:38:33.530407Z,default,nginx-deployment-9889,node-05,network_loss,FALSE,FALSE,0.91,2672775156,4879761,1432521,1107314,984472,FALSE,8,31.98,FALSE,TRUE,8,16000000000,FALSE
2025-02-16T04:33:33.530426Z,default,worker-deployment-8220,node-03,high_latency,TRUE,TRUE,0.91,4686763790,9304469,9271594,1451981,2509729,FALSE,9,141.41,TRUE,TRUE,4,8000000000,TRUE
2025-02-04T18:42:33.530446Z,default,api-deployment-4301,node-02,filesystem_error,TRUE,TRUE,0.87,1638875904,7455018,5155388,308719,1779163,FALSE,4,430.47,TRUE,TRUE,4,8000000000,TRUE
2025-02-07T19:07:33.530468Z,default,db-deployment-8161,node-02,memory_leak,FALSE,FALSE,1.06,2239683657,5842927,9912453,3792094,3537439,FALSE,1,342.25,FALSE,TRUE,8,8000000000,FALSE
2025-03-30T18:52:33.530487Z,dev,db-deployment-1081,node-09,node_reboot,TRUE,FALSE,1.72,5776191869,1785264,4627521,2150284,2301407,FALSE,7,492.27,TRUE,TRUE,2,32000000000,FALSE
2025-03-17T08:58:33.530510Z,kube-system,nginx-deployment-2315,node-08,pod_stuck,FALSE,FALSE,1.7,3753611574,7393893,2777907,4011784,2300871,FALSE,9,494.35,TRUE,TRUE,4,8000000000,FALSE
2025-02-12T20:30:33.530530Z,kube-system,api-deployment-8748,node-08,node_reboot,FALSE,FALSE,1.72,6344828732,4458639,5184512,227155,3314015,FALSE,7,29.02,TRUE,TRUE,16,32000000000,FALSE
2025-02-05T22:44:33.530549Z,dev,db-deployment-9064,node-06,pod_eviction,FALSE,FALSE,1.73,6584350016,273452,8542317,2800134,907968,FALSE,10,436.39,TRUE,TRUE,8,8000000000,FALSE
2025-03-06T14:34:33.530568Z,test,worker-deployment-2537,node-10,high_latency,FALSE,FALSE,0.83,1346323068,3322674,1067368,257583,625762,FALSE,9,169.54,TRUE,TRUE,2,16000000000,FALSE
2025-02-19T11:33:33.530588Z,dev,worker-deployment-4571,node-02,pod_eviction,TRUE,TRUE,0.72,5341660010,9529500,9122036,721429,2045090,FALSE,4,224.69,TRUE,TRUE,8,8000000000,TRUE
2025-02-16T20:15:33.530607Z,dev,redis-deployment-2676,node-05,filesystem_error,FALSE,FALSE,0.36,4273811903,5365309,5173707,635436,2447633,FALSE,5,111,TRUE,TRUE,8,32000000000,FALSE
2025-02-17T14:00:33.530626Z,prod,redis-deployment-9440,node-05,network_loss,FALSE,FALSE,0.77,5637317267,1430099,9484778,70315,2505477,FALSE,7,429.64,TRUE,TRUE,8,16000000000,FALSE
2025-03-05T20:33:33.530645Z,prod,api-deployment-1840,node-02,memory_leak,TRUE,TRUE,1.25,2874774804,5710921,9310473,1127653,603657,FALSE,3,275.65,TRUE,TRUE,16,16000000000,TRUE
2025-02-28T04:26:33.530668Z,kube-system,db-deployment-1538,node-03,node_reboot,FALSE,FALSE,0.87,6950956063,1466711,5986919,1663521,4522580,FALSE,2,460.09,TRUE,TRUE,4,16000000000,FALSE
2025-03-12T09:52:33.530687Z,dev,db-deployment-5679,node-04,pod_stuck,FALSE,FALSE,0.39,387084364,3767801,793727,659574,4274856,FALSE,7,437.47,TRUE,TRUE,16,8000000000,FALSE
2025-03-16T13:14:33.530707Z,default,nginx-deployment-1644,node-08,disk_full,FALSE,FALSE,0.25,3247738003,9111334,6201014,1702926,3838136,FALSE,0,359.01,TRUE,TRUE,8,32000000000,FALSE
2025-03-20T16:08:33.530727Z,default,worker-deployment-8706,node-04,dns_failure,TRUE,FALSE,0.97,2825687128,1406933,2208120,3536972,514135,FALSE,2,156.39,TRUE,TRUE,16,8000000000,FALSE
2025-03-07T08:59:33.530749Z,prod,db-deployment-5698,node-09,high_latency,TRUE,TRUE,1.1,6185476690,5839796,224589,739435,3490084,FALSE,10,95.37,TRUE,TRUE,4,32000000000,TRUE
2025-02-04T04:02:33.530771Z,default,api-deployment-4459,node-08,disk_full,FALSE,FALSE,0.12,3372310847,8546743,9244933,2730947,2597632,FALSE,2,373.31,TRUE,TRUE,4,32000000000,FALSE
2025-03-02T19:33:33.530791Z,default,api-deployment-3911,node-07,oom_kill,TRUE,TRUE,0.9,2295005813,2486814,6190542,4228239,4574689,TRUE,10,277.17,FALSE,TRUE,16,8000000000,TRUE
2025-03-01T03:22:33.530812Z,kube-system,nginx-deployment-2518,node-04,pod_stuck,TRUE,TRUE,0.56,4942604586,4948631,8556397,1290387,2528550,FALSE,0,422.98,TRUE,TRUE,4,32000000000,TRUE
2025-03-11T16:27:33.530832Z,default,db-deployment-3226,node-10,disk_full,TRUE,FALSE,0.85,1732246617,4477397,9775316,3288330,3869856,FALSE,8,187.34,TRUE,TRUE,16,8000000000,FALSE
2025-02-19T02:46:33.530851Z,kube-system,api-deployment-8758,node-01,resource_starvation,TRUE,TRUE,0.71,3343060471,9485967,8221371,4255847,4130099,FALSE,7,98.86,TRUE,TRUE,4,8000000000,TRUE
2025-03-22T19:40:33.530873Z,default,db-deployment-4186,node-08,filesystem_error,TRUE,TRUE,1.5,3427921581,5018067,8017202,2418450,3033524,FALSE,5,227.03,TRUE,TRUE,2,16000000000,FALSE
2025-03-23T05:24:33.530894Z,kube-system,redis-deployment-5482,node-10,resource_starvation,FALSE,FALSE,1.47,3017192570,9696614,714877,1983936,2977860,FALSE,0,429.99,TRUE,TRUE,8,16000000000,FALSE
2025-02-23T10:47:33.530913Z,dev,db-deployment-7607,node-07,kubelet_down,FALSE,FALSE,1.09,5885826787,5617904,9216764,2345513,1710053,FALSE,4,232.78,TRUE,TRUE,2,8000000000,FALSE
2025-02-07T07:54:33.530935Z,prod,worker-deployment-8453,node-07,cpu_throttle,FALSE,FALSE,1.84,1528432874,9667549,8541488,1298859,3916999,FALSE,10,7.69,TRUE,TRUE,16,32000000000,FALSE
2025-02-06T15:38:33.530955Z,dev,worker-deployment-8899,node-09,high_latency,TRUE,FALSE,0.66,7748295778,160280,241070,1499044,1159340,FALSE,10,47.19,FALSE,TRUE,2,8000000000,FALSE
2025-02-08T11:38:33.530974Z,prod,worker-deployment-3294,node-03,pod_stuck,TRUE,TRUE,0.82,1013373225,4697297,3052474,1866729,555072,FALSE,4,227.14,TRUE,TRUE,4,32000000000,TRUE
2025-04-06T10:52:33.530994Z,prod,worker-deployment-7403,node-09,oom_kill,TRUE,TRUE,1.19,2963058245,9411422,7398851,3071003,2770705,TRUE,0,80.48,TRUE,TRUE,2,32000000000,FALSE
2025-02-23T19:31:33.531014Z,dev,worker-deployment-4722,node-06,network_loss,FALSE,FALSE,1.92,6920109216,6172400,5795913,3746805,3710471,FALSE,3,268.79,TRUE,TRUE,4,32000000000,FALSE
2025-03-29T01:28:33.531033Z,kube-system,db-deployment-3459,node-07,high_latency,TRUE,TRUE,1.94,1305966404,5888353,7208898,3854818,3847994,FALSE,2,57.07,TRUE,TRUE,16,16000000000,TRUE
2025-02-16T13:48:33.531053Z,kube-system,worker-deployment-8847,node-06,high_latency,FALSE,FALSE,0.99,6931960221,9206258,5892439,2039747,1634902,FALSE,6,284.6,TRUE,TRUE,8,8000000000,FALSE
2025-03-22T18:58:33.531072Z,default,worker-deployment-8982,node-05,cpu_throttle,TRUE,TRUE,0.46,6892224841,4091498,8933238,2593640,4389531,FALSE,7,291.55,TRUE,TRUE,2,8000000000,TRUE
2025-04-04T20:42:33.531092Z,prod,api-deployment-4504,node-05,oom_kill,FALSE,FALSE,1.32,6506827569,9606635,9092642,4202687,1305577,TRUE,3,374.24,TRUE,TRUE,8,8000000000,FALSE
2025-03-01T05:46:33.531117Z,prod,nginx-deployment-2079,node-06,kubelet_down,FALSE,FALSE,0.39,2095043779,6782243,5471666,507000,818265,FALSE,10,467.15,TRUE,TRUE,8,32000000000,FALSE
2025-02-02T09:40:33.531147Z,kube-system,nginx-deployment-6361,node-01,resource_starvation,TRUE,TRUE,0.54,3230126455,3771096,1387113,1417813,4512635,FALSE,1,208.33,TRUE,TRUE,4,16000000000,TRUE
2025-03-16T09:54:33.531181Z,test,nginx-deployment-4436,node-09,container_crash,TRUE,TRUE,0.12,4739954137,5253050,1832728,1039774,766877,FALSE,4,191.68,TRUE,TRUE,4,32000000000,TRUE
